Arch,SA_avg,SA_Tn,SDR,Hazard Level
S12H14SEAWBPG2,0.169099651,0.249574799,0.027539167,2475
S12H14SEAWBPG2,0.096420909,0.249574799,0.021060833,2475
S12H14SEAWBPG2,0.198726202,0.249574799,0.026369167,2475
S12H14SEAWBPG2,0.248359144,0.249574799,0.024299167,2475
S12H14SEAWBPG2,0.200816671,0.249574799,0.022539167,2475
S12H14SEAWBPG2,0.148699708,0.249574799,0.020995,2475
S12H14SEAWBPG2,0.235762027,0.249574799,0.0243475,2475
S12H14SEAWBPG2,0.19210948,0.249574799,0.033340833,2475
S12H14SEAWBPG2,0.158602984,0.249574799,0.014490833,2475
S12H14SEAWBPG2,0.143077489,0.249574799,0.0131975,2475
S12H14SEAWBPG2,0.126348572,0.249574799,0.0243975,2475
S12H14SEAWBPG2,0.213821334,0.249574799,0.0170725,2475
S12H14SEAWBPG2,0.21109266,0.249574799,0.022361667,2475
S12H14SEAWBPG2,0.210116439,0.249574799,0.028293333,2475
S12H14SEAWBPG2,0.141241824,0.249574799,0.0198075,2475
S12H14SEAWBPG2,0.129051202,0.249574799,0.018048333,2475
S12H14SEAWBPG2,0.201599499,0.249574799,0.022354167,2475
S12H14SEAWBPG2,0.117925009,0.249574799,0.019503333,2475
S12H14SEAWBPG2,0.132814389,0.249574799,0.033955833,2475
S12H14SEAWBPG2,0.163651077,0.249574799,0.021253333,2475
S12H14SEAWBPG2,0.134201668,0.249574799,0.050795,2475
S12H14SEAWBPG2,0.163348823,0.249574799,0.0187925,2475
S12H14SEAWBPG2,0.148222349,0.249574799,0.027330833,2475
S12H14SEAWBPG2,0.137072416,0.249574799,0.01896,2475
S12H14SEAWBPG2,0.12798867,0.249574799,0.017363333,2475
S12H14SEAWBPG2,0.197575482,0.249574799,0.029989167,2475
S12H14SEAWBPG2,0.116535536,0.249574799,0.01886,2475
S12H14SEAWBPG2,0.116685004,0.249574799,0.021511667,2475
S12H14SEAWBPG2,0.130991793,0.249574799,0.020154167,2475
S12H14SEAWBPG2,0.191978592,0.249574799,0.021233333,2475
S12H14SEAWBPG2,0.172783918,0.249574799,0.017536667,2475
S12H14SEAWBPG2,0.272347425,0.249574799,0.028223333,2475
S12H14SEAWBPG2,0.233957269,0.249574799,0.029309167,2475
S12H14SEAWBPG2,0.149229865,0.249574799,0.035283333,2475
S12H14SEAWBPG2,0.259350134,0.249574799,0.0319375,2475
S12H14SEAWBPG2,0.100374638,0.249574799,0.021043333,2475
S12H14SEAWBPG2,0.114772576,0.249574799,0.020176667,2475
S12H14SEAWBPG2,0.136642684,0.249574799,0.021485833,2475
S12H14SEAWBPG2,0.217625333,0.249574799,0.0307375,2475
S12H14SEAWBPG2,0.182215395,0.249574799,0.023918333,2475
S12H14SEAWBPG2,0.143635023,0.249574799,0.016431667,2475
S12H14SEAWBPG2,0.17332095,0.249574799,0.018185833,2475
S12H14SEAWBPG2,0.132681894,0.249574799,0.018644167,2475
S12H14SEAWBPG2,0.291237886,0.249574799,0.030580833,2475
S12H14SEAWBPG2,0.220157804,0.249574799,0.025733333,2475
S12H14SEAWBPG2,0.106178015,0.249574799,0.017710833,2475
S12H14SEAWBPG2,0.219233838,0.249574799,0.024994167,2475
S12H14SEAWBPG2,0.26029589,0.249574799,0.020859167,2475
S12H14SEAWBPG2,0.237797012,0.249574799,0.029755,2475
S12H14SEAWBPG2,0.142239554,0.249574799,0.017409167,2475
S12H14SEAWBPG2,0.176313243,0.249574799,0.021431667,2475
S12H14SEAWBPG2,0.20350388,0.249574799,0.018751667,2475
S12H14SEAWBPG2,0.178697646,0.249574799,0.023793333,2475
S12H14SEAWBPG2,0.089293312,0.249574799,0.022430833,2475
S12H14SEAWBPG2,0.097692435,0.249574799,0.023039167,2475
S12H14SEAWBPG2,0.157761737,0.249574799,0.024135,2475
S12H14SEAWBPG2,0.134542229,0.249574799,0.028836667,2475
S12H14SEAWBPG2,0.110461458,0.249574799,0.024594167,2475
S12H14SEAWBPG2,0.103435537,0.249574799,0.019704167,2475
S12H14SEAWBPG2,0.204757821,0.249574799,0.020716667,2475
S12H14SEAWBPG2,0.202240166,0.325841905,0.02993,4975
S12H14SEAWBPG2,0.299725016,0.325841905,0.044830833,4975
S12H14SEAWBPG2,0.152699903,0.325841905,0.023883333,4975
S12H14SEAWBPG2,0.2363136,0.325841905,0.037575833,4975
S12H14SEAWBPG2,0.195253568,0.325841905,0.035011667,4975
S12H14SEAWBPG2,0.175928674,0.325841905,0.035801667,4975
S12H14SEAWBPG2,0.141014395,0.325841905,0.024073333,4975
S12H14SEAWBPG2,0.194140579,0.325841905,0.020935,4975
S12H14SEAWBPG2,0.320100862,0.325841905,0.041069167,4975
S12H14SEAWBPG2,0.220091557,0.325841905,0.028560833,4975
S12H14SEAWBPG2,0.163000367,0.325841905,0.021703333,4975
S12H14SEAWBPG2,0.335066159,0.325841905,0.04417,4975
S12H14SEAWBPG2,0.233305533,0.325841905,0.0311525,4975
S12H14SEAWBPG2,0.226154299,0.325841905,0.04012,4975
S12H14SEAWBPG2,0.297155038,0.325841905,0.0391375,4975
S12H14SEAWBPG2,0.250972218,0.325841905,0.0330525,4975
S12H14SEAWBPG2,0.229823856,0.325841905,0.0388925,4975
S12H14SEAWBPG2,0.203184156,0.325841905,0.027170833,4975
S12H14SEAWBPG2,0.285263428,0.325841905,0.040053333,4975
S12H14SEAWBPG2,0.144064255,0.325841905,0.03333,4975
S12H14SEAWBPG2,0.156608757,0.325841905,0.032939167,4975
S12H14SEAWBPG2,0.150462704,0.325841905,0.016200833,4975
S12H14SEAWBPG2,0.16428933,0.325841905,0.031069167,4975
S12H14SEAWBPG2,0.248477212,0.325841905,0.041345,4975
S12H14SEAWBPG2,0.219007611,0.325841905,0.030419167,4975
S12H14SEAWBPG2,0.132769346,0.325841905,0.0229125,4975
S12H14SEAWBPG2,0.19059443,0.325841905,0.027915,4975
S12H14SEAWBPG2,0.159449449,0.325841905,0.0229775,4975
S12H14SEAWBPG2,0.182364029,0.325841905,0.031779167,4975
S12H14SEAWBPG2,0.188013819,0.325841905,0.028130833,4975
S12H14SEAWBPG2,0.152147417,0.325841905,0.026843333,4975
S12H14SEAWBPG2,0.231780187,0.325841905,0.0321,4975
S12H14SEAWBPG2,0.253292258,0.325841905,0.033115,4975
S12H14SEAWBPG2,0.171021335,0.325841905,0.027583333,4975
S12H14SEAWBPG2,0.164959201,0.325841905,0.032641667,4975
S12H14SEAWBPG2,0.234094287,0.325841905,0.025455,4975
S12H14SEAWBPG2,0.272253515,0.325841905,0.047444167,4975
S12H14SEAWBPG2,0.262183871,0.325841905,0.034789167,4975
S12H14SEAWBPG2,0.201423478,0.325841905,0.039954167,4975
S12H14SEAWBPG2,0.127546087,0.325841905,0.0303,4975
S12H14SEAWBPG2,0.231988037,0.325841905,0.0286225,4975
S12H14SEAWBPG2,0.221441402,0.325841905,0.031971667,4975
S12H14SEAWBPG2,0.157428003,0.325841905,0.0371325,4975
S12H14SEAWBPG2,0.164623869,0.325841905,0.023695833,4975
S12H14SEAWBPG2,0.125979835,0.325841905,0.023441667,4975
S12H14SEAWBPG2,0.125885998,0.325841905,0.020263333,4975
S12H14SEAWBPG2,0.284498147,0.325841905,0.047503333,4975
S12H14SEAWBPG2,0.13104794,0.325841905,0.029393333,4975
S12H14SEAWBPG2,0.109911558,0.325841905,0.024355833,4975
S12H14SEAWBPG2,0.21006478,0.325841905,0.038340833,4975
S12H14SEAWBPG2,0.215474408,0.325841905,0.021174167,4975
S12H14SEAWBPG2,0.341263548,0.325841905,0.047600833,4975
S12H14SEAWBPG2,0.26216691,0.325841905,0.030526667,4975
S12H14SEAWBPG2,0.225981355,0.325841905,0.0297975,4975
S12H14SEAWBPG2,0.287435425,0.325841905,0.038781667,4975
S12H14SEAWBPG2,0.37747501,0.325841905,0.064479167,4975
S12H14SEAWBPG2,0.320905011,0.325841905,0.04538,4975
S12H14SEAWBPG2,0.205110566,0.325841905,0.0314,4975
S12H14SEAWBPG2,0.263205922,0.325841905,0.038288333,4975
S12H14SEAWBPG2,0.220427012,0.325841905,0.022335833,4975
S12H14SEAWBPG2,0.221220319,0.325841905,0.029553333,4975
S12H14SEAWBPG2,0.369044184,0.325841905,0.038210833,4975
S12H14SEAWBPG2,0.224053886,0.325841905,0.022754167,4975
S12H14SEAWBPG2,0.136768118,0.325841905,0.02761,4975
S12H14SEAWBPG2,0.200132656,0.325841905,0.027073333,4975
S12H14SEAWBPG2,0.16325673,0.325841905,0.023795833,4975
S12H14SEAWBPG2,0.226285781,0.325841905,0.026920833,4975
S12H14SEAWBPG2,0.283164111,0.325841905,0.046111667,4975
S12H14SEAWBPG2,0.321049596,0.325841905,0.049385,4975
S12H14SEAWBPG2,0.237898264,0.325841905,0.034415,4975
S12H14SEAWBPG2,0.289920726,0.325841905,0.03409,4975
S12H14SEAWBPG2,0.231786244,0.325841905,0.035473333,4975
S12H14SEAWBPG2,0.192680968,0.325841905,0.033935,4975
S12H14SEAWBPG2,0.116580292,0.325841905,0.026645,4975
S12H14SEAWBPG2,0.184785651,0.325841905,0.031604167,4975
S12H14SEAWBPG2,0.211995918,0.325841905,0.023429167,4975
S12H14SEAWBPG2,0.149845718,0.325841905,0.031194167,4975
S12H14SEAWBPG2,0.251772685,0.325841905,0.028341667,4975
S12H14SEAWBPG2,0.266346833,0.325841905,0.035185,4975
S12H14SEAWBPG2,0.15234256,0.325841905,0.0254975,4975
S12H14SEAWBPG2,0.13862476,0.325841905,0.026960833,4975
S12H14SEAWBPG2,0.261418174,0.325841905,0.0359925,4975
S12H14SEAWBPG2,0.21366091,0.325841905,0.030881667,4975
S12H14SEAWBPG2,0.153300816,0.325841905,0.056900833,4975
S12H14SEAWBPG2,0.199913066,0.325841905,0.036405,4975
S12H14SEAWBPG2,0.184655795,0.325841905,0.04019,4975
S12H14SEAWBPG2,0.250768403,0.325841905,0.041060833,4975
S12H14SEAWBPG2,0.259454578,0.325841905,0.0326525,4975
S12H14SEAWBPG2,0.154643627,0.325841905,0.022543333,4975
S12H14SEAWBPG2,0.265692259,0.325841905,0.035661667,4975
S12H14SEAWBPG2,0.256527,0.325841905,0.031985,4975
S12H14SEAWBPG2,0.168451297,0.325841905,0.024454167,4975
S12H14SEAWBPG2,0.187251143,0.325841905,0.030631667,4975
S12H14SEAWBPG2,0.176763964,0.325841905,0.024001667,4975
S12H14SEAWBPG2,0.338604468,0.325841905,0.040435833,4975
S12H14SEAWBPG2,0.233690167,0.325841905,0.0216825,4975
S12H14SEAWBPG2,0.176787551,0.325841905,0.034655,4975
S12H14SEAWBPG2,0.132016738,0.325841905,0.0234,4975
S12H14SEAWBPG2,0.27560008,0.325841905,0.0386625,4975
S12H14SEAWBPG2,0.13385529,0.325841905,0.023880833,4975
S16H14SEAWBPG2,0.017288459,0.021225396,0.00194975,100
S16H14SEAWBPG2,0.017882547,0.021225396,0.001762417,100
S16H14SEAWBPG2,0.026009972,0.021225396,0.0014435,100
S16H14SEAWBPG2,0.017628883,0.021225396,0.002631,100
S16H14SEAWBPG2,0.021517612,0.021225396,0.002524833,100
S16H14SEAWBPG2,0.020376112,0.021225396,0.003682917,100
S16H14SEAWBPG2,0.016956884,0.021225396,0.001651917,100
S16H14SEAWBPG2,0.019191796,0.021225396,0.002916417,100
S16H14SEAWBPG2,0.031081315,0.021225396,0.002563833,100
S16H14SEAWBPG2,0.018975816,0.021225396,0.001189,100
S16H14SEAWBPG2,0.027868347,0.021225396,0.002127167,100
S16H14SEAWBPG2,0.028461724,0.021225396,0.003101667,100
S16H14SEAWBPG2,0.028296498,0.021225396,0.00283475,100
S16H14SEAWBPG2,0.024487344,0.021225396,0.00193475,100
S16H14SEAWBPG2,0.014656672,0.021225396,0.000940417,100
S16H14SEAWBPG2,0.020820954,0.021225396,0.001185583,100
S16H14SEAWBPG2,0.022607286,0.021225396,0.002499167,100
S16H14SEAWBPG2,0.03724107,0.021225396,0.002479417,100
S16H14SEAWBPG2,0.030656269,0.021225396,0.005092333,100
S16H14SEAWBPG2,0.01529556,0.021225396,0.001279,100
S16H14SEAWBPG2,0.030840286,0.021225396,0.003290583,100
S16H14SEAWBPG2,0.022180888,0.021225396,0.002725917,100
S16H14SEAWBPG2,0.032925102,0.021225396,0.002602917,100
S16H14SEAWBPG2,0.032019975,0.021225396,0.00416625,100
S16H14SEAWBPG2,0.031656065,0.021225396,0.004330417,100
S16H14SEAWBPG2,0.020037321,0.021225396,0.002123667,100
S16H14SEAWBPG2,0.020662454,0.021225396,0.00216875,100
S16H14SEAWBPG2,0.019571346,0.021225396,0.001657833,100
S16H14SEAWBPG2,0.02832818,0.021225396,0.002955417,100
S16H14SEAWBPG2,0.026004604,0.021225396,0.002982167,100
S16H14SEAWBPG2,0.020679288,0.021225396,0.001486667,100
S16H14SEAWBPG2,0.021410358,0.021225396,0.002275333,100
S16H14SEAWBPG2,0.021554992,0.021225396,0.001871583,100
S16H14SEAWBPG2,0.016456698,0.021225396,0.00182675,100
S16H14SEAWBPG2,0.021466973,0.021225396,0.002932917,100
S16H14SEAWBPG2,0.029318481,0.021225396,0.001428417,100
S16H14SEAWBPG2,0.021025589,0.021225396,0.003432917,100
S16H14SEAWBPG2,0.018579012,0.021225396,0.001868167,100
S16H14SEAWBPG2,0.023550956,0.021225396,0.0022005,100
S16H14SEAWBPG2,0.027553091,0.021225396,0.001276917,100
S16H14SEAWBPG2,0.023355933,0.021225396,0.003014833,100
S16H14SEAWBPG2,0.025942519,0.021225396,0.002896167,100
S16H14SEAWBPG2,0.028545654,0.021225396,0.001887917,100
S16H14SEAWBPG2,0.026555718,0.021225396,0.002742833,100
S16H14SEAWBPG2,0.026846223,0.021225396,0.002429083,100
S16H14SEAWBPG2,0.024239761,0.021225396,0.002074833,100
S16H14SEAWBPG2,0.030833575,0.021225396,0.002178917,100
S16H14SEAWBPG2,0.027580422,0.021225396,0.002850167,100
S16H14SEAWBPG2,0.01867843,0.021225396,0.00188525,100
S16H14SEAWBPG2,0.026371239,0.021225396,0.002528,100
S16H14SEAWBPG2,0.027031475,0.021225396,0.00267825,100
S16H14SEAWBPG2,0.033453955,0.021225396,0.003671167,100
S16H14SEAWBPG2,0.017542872,0.021225396,0.00205875,100
S16H14SEAWBPG2,0.025126368,0.021225396,0.001316167,100
S16H14SEAWBPG2,0.018843396,0.021225396,0.00382125,100
S16H14SEAWBPG2,0.032649316,0.021225396,0.002811417,100
S16H14SEAWBPG2,0.01349327,0.021225396,0.001142167,100
S16H14SEAWBPG2,0.01599439,0.021225396,0.002133417,100
S16H14SEAWBPG2,0.021841197,0.021225396,0.001287167,100
S16H14SEAWBPG2,0.025005986,0.021225396,0.003694667,100
S16H14SEAWBPG2,0.021636086,0.021225396,0.001514833,100
S16H14SEAWBPG2,0.014012684,0.021225396,0.001541833,100
S16H14SEAWBPG2,0.032756696,0.021225396,0.0012975,100
S16H14SEAWBPG2,0.030025675,0.021225396,0.003523917,100
S16H14SEAWBPG2,0.031375359,0.021225396,0.003003917,100
S16H14SEAWBPG2,0.026965098,0.021225396,0.002742417,100
S16H14SEAWBPG2,0.021527709,0.021225396,0.0032465,100
S16H14SEAWBPG2,0.025139768,0.021225396,0.003701417,100
S16H14SEAWBPG2,0.025052438,0.021225396,0.001496167,100
S16H14SEAWBPG2,0.029527619,0.021225396,0.00221325,100
S16H14SEAWBPG2,0.024023369,0.021225396,0.002021083,100
S16H14SEAWBPG2,0.025964965,0.021225396,0.001209,100
S16H14SEAWBPG2,0.017501648,0.021225396,0.002326,100
S16H14SEAWBPG2,0.017247398,0.021225396,0.001343917,100
S16H14SEAWBPG2,0.029040854,0.021225396,0.002974,100
S16H14SEAWBPG2,0.020094726,0.021225396,0.002450833,100
S16H14SEAWBPG2,0.026323495,0.021225396,0.001387667,100
S16H14SEAWBPG2,0.020205942,0.021225396,0.0014485,100
S16H14SEAWBPG2,0.025993979,0.021225396,0.002394333,100
S16H14SEAWBPG2,0.019953821,0.021225396,0.001491583,100
S16H14SEAWBPG2,0.015682264,0.021225396,0.001734417,100
S16H14SEAWBPG2,0.024199989,0.021225396,0.002281167,100
S16H14SEAWBPG2,0.025893253,0.021225396,0.002112417,100
S16H14SEAWBPG2,0.01886797,0.021225396,0.001897667,100
S16H14SEAWBPG2,0.023265376,0.021225396,0.001900667,100
S16H14SEAWBPG2,0.022315104,0.021225396,0.001643083,100
S16H14SEAWBPG2,0.017695173,0.021225396,0.0018045,100
S16H14SEAWBPG2,0.019587584,0.021225396,0.001050917,100
S16H14SEAWBPG2,0.031424589,0.021225396,0.0025115,100
S16H14SEAWBPG2,0.026705945,0.021225396,0.002919083,100
S16H14SEAWBPG2,0.02668943,0.021225396,0.004521667,100
S16H14SEAWBPG2,0.020914543,0.021225396,0.001992333,100
S16H14SEAWBPG2,0.026278303,0.021225396,0.0021855,100
S16H14SEAWBPG2,0.031488709,0.021225396,0.002546917,100
S16H14SEAWBPG2,0.030709639,0.021225396,0.005003,100
S16H14SEAWBPG2,0.022576583,0.021225396,0.001601583,100
S16H14SEAWBPG2,0.024043754,0.021225396,0.001691667,100
S16H14SEAWBPG2,0.018731935,0.021225396,0.001185917,100
S16H14SEAWBPG2,0.02883102,0.021225396,0.002700333,100
S16H14SEAWBPG2,0.032507055,0.021225396,0.003204667,100
S16H14SEAWBPG2,0.073367875,0.069562844,0.004927333,475
S16H14SEAWBPG2,0.102989072,0.069562844,0.011056667,475
S16H14SEAWBPG2,0.041468397,0.069562844,0.003947083,475
S16H14SEAWBPG2,0.087599378,0.069562844,0.005521083,475
S16H14SEAWBPG2,0.085933394,0.069562844,0.01069225,475
S16H14SEAWBPG2,0.061836757,0.069562844,0.0067525,475
S16H14SEAWBPG2,0.065857256,0.069562844,0.010613667,475
S16H14SEAWBPG2,0.071664232,0.069562844,0.004091417,475
S16H14SEAWBPG2,0.072858188,0.069562844,0.008435,475
S16H14SEAWBPG2,0.065004133,0.069562844,0.009714167,475
S16H14SEAWBPG2,0.049249717,0.069562844,0.003452417,475
S16H14SEAWBPG2,0.068587376,0.069562844,0.005901833,475
S16H14SEAWBPG2,0.092981086,0.069562844,0.014415333,475
S16H14SEAWBPG2,0.069601625,0.069562844,0.008071667,475
S16H14SEAWBPG2,0.063444502,0.069562844,0.003587583,475
S16H14SEAWBPG2,0.060889744,0.069562844,0.006241917,475
S16H14SEAWBPG2,0.068062057,0.069562844,0.008431583,475
S16H14SEAWBPG2,0.074554328,0.069562844,0.00925475,475
S16H14SEAWBPG2,0.060180829,0.069562844,0.005014917,475
S16H14SEAWBPG2,0.068237352,0.069562844,0.004058167,475
S16H14SEAWBPG2,0.065043112,0.069562844,0.003175083,475
S16H14SEAWBPG2,0.088683089,0.069562844,0.0056565,475
S16H14SEAWBPG2,0.070888409,0.069562844,0.00332375,475
S16H14SEAWBPG2,0.068569006,0.069562844,0.006332417,475
S16H14SEAWBPG2,0.072288559,0.069562844,0.0081825,475
S16H14SEAWBPG2,0.070520536,0.069562844,0.0068955,475
S16H14SEAWBPG2,0.048034901,0.069562844,0.00302475,475
S16H14SEAWBPG2,0.089455076,0.069562844,0.013300833,475
S16H14SEAWBPG2,0.071947542,0.069562844,0.004441167,475
S16H14SEAWBPG2,0.074248406,0.069562844,0.003620917,475
S16H14SEAWBPG2,0.071001767,0.069562844,0.006917083,475
S16H14SEAWBPG2,0.067647992,0.069562844,0.010060833,475
S16H14SEAWBPG2,0.070464913,0.069562844,0.00626325,475
S16H14SEAWBPG2,0.106007612,0.069562844,0.008075833,475
S16H14SEAWBPG2,0.051107662,0.069562844,0.005159333,475
S16H14SEAWBPG2,0.046641232,0.069562844,0.003430333,475
S16H14SEAWBPG2,0.068679666,0.069562844,0.0056585,475
S16H14SEAWBPG2,0.067319138,0.069562844,0.0066525,475
S16H14SEAWBPG2,0.074655866,0.069562844,0.00556825,475
S16H14SEAWBPG2,0.062939078,0.069562844,0.005133667,475
S16H14SEAWBPG2,0.074777586,0.069562844,0.0076875,475
S16H14SEAWBPG2,0.058983384,0.069562844,0.0030645,475
S16H14SEAWBPG2,0.042031373,0.069562844,0.005674583,475
S16H14SEAWBPG2,0.046901059,0.069562844,0.008906667,475
S16H14SEAWBPG2,0.081571403,0.069562844,0.00393525,475
S16H14SEAWBPG2,0.117694044,0.069562844,0.012986667,475
S16H14SEAWBPG2,0.088157678,0.069562844,0.008070833,475
S16H14SEAWBPG2,0.084651918,0.069562844,0.004388917,475
S16H14SEAWBPG2,0.052659081,0.069562844,0.0039965,475
S16H14SEAWBPG2,0.07532115,0.069562844,0.00648375,475
S16H14SEAWBPG2,0.05666417,0.069562844,0.008405833,475
S16H14SEAWBPG2,0.061680443,0.069562844,0.006244583,475
S16H14SEAWBPG2,0.076600927,0.069562844,0.01145,475
S16H14SEAWBPG2,0.070447661,0.069562844,0.009720833,475
S16H14SEAWBPG2,0.078949644,0.069562844,0.007017667,475
S16H14SEAWBPG2,0.060503437,0.069562844,0.004488667,475
S16H14SEAWBPG2,0.117176667,0.069562844,0.00842575,475
S16H14SEAWBPG2,0.051745477,0.069562844,0.004071917,475
S16H14SEAWBPG2,0.060663569,0.069562844,0.0058195,475
S16H14SEAWBPG2,0.070068136,0.069562844,0.0092175,475
S16H14SEAWBPG2,0.071148195,0.069562844,0.0056245,475
S16H14SEAWBPG2,0.088569298,0.069562844,0.009380833,475
S16H14SEAWBPG2,0.096024873,0.069562844,0.0140935,475
S16H14SEAWBPG2,0.083953054,0.069562844,0.013108167,475
S16H14SEAWBPG2,0.068140553,0.069562844,0.003848917,475
S16H14SEAWBPG2,0.069487631,0.069562844,0.0042435,475
S16H14SEAWBPG2,0.092408961,0.069562844,0.0088025,475
S16H14SEAWBPG2,0.064874878,0.069562844,0.00385175,475
S16H14SEAWBPG2,0.065928534,0.069562844,0.003794417,475
S16H14SEAWBPG2,0.091536708,0.069562844,0.007855833,475
S16H14SEAWBPG2,0.082389037,0.069562844,0.008450833,475
S16H14SEAWBPG2,0.09522877,0.069562844,0.008475,475
S16H14SEAWBPG2,0.057775849,0.069562844,0.006056667,475
S16H14SEAWBPG2,0.068544073,0.069562844,0.006493417,475
S16H14SEAWBPG2,0.080076632,0.069562844,0.010392667,475
S16H14SEAWBPG2,0.055573478,0.069562844,0.005729,475
S16H14SEAWBPG2,0.12751524,0.069562844,0.018541667,475
S16H14SEAWBPG2,0.09164917,0.069562844,0.011143417,475
S16H14SEAWBPG2,0.082642566,0.069562844,0.0085975,475
S16H14SEAWBPG2,0.062898046,0.069562844,0.007237667,475
S16H14SEAWBPG2,0.085514591,0.069562844,0.0079125,475
S16H14SEAWBPG2,0.091762005,0.069562844,0.009708333,475
S16H14SEAWBPG2,0.121263368,0.069562844,0.0110925,475
S16H14SEAWBPG2,0.081359662,0.069562844,0.008743333,475
S16H14SEAWBPG2,0.08612294,0.069562844,0.00852,475
S16H14SEAWBPG2,0.075608897,0.069562844,0.0036595,475
S16H14SEAWBPG2,0.062327771,0.069562844,0.00532625,475
S16H14SEAWBPG2,0.045924334,0.069562844,0.00651575,475
S16H14SEAWBPG2,0.113902085,0.069562844,0.010295833,475
S16H14SEAWBPG2,0.093278753,0.069562844,0.010712333,475
S16H14SEAWBPG2,0.057358857,0.069562844,0.007946667,475
S16H14SEAWBPG2,0.074162233,0.069562844,0.008481583,475
S16H14SEAWBPG2,0.073352518,0.069562844,0.0096,475
S16H14SEAWBPG2,0.066188581,0.069562844,0.004080667,475
S16H14SEAWBPG2,0.078780695,0.069562844,0.009949167,475
S16H14SEAWBPG2,0.058607191,0.069562844,0.007848583,475
S16H14SEAWBPG2,0.084803234,0.069562844,0.003487583,475
S16H14SEAWBPG2,0.082367606,0.069562844,0.00960975,475
S16H14SEAWBPG2,0.073690568,0.069562844,0.00403375,475
S16H14SEAWBPG2,0.070711309,0.069562844,0.00377375,475
S16H14SEAWBPG2,0.128982426,0.110883332,0.016900833,975
S16H14SEAWBPG2,0.146414542,0.110883332,0.0198225,975
S16H14SEAWBPG2,0.113176978,0.110883332,0.011305833,975
S16H14SEAWBPG2,0.128240253,0.110883332,0.020684167,975
S16H14SEAWBPG2,0.164164816,0.110883332,0.015886667,975
S16H14SEAWBPG2,0.093449374,0.110883332,0.006443333,975
S16H14SEAWBPG2,0.091582117,0.110883332,0.007708333,975
S16H14SEAWBPG2,0.140523539,0.110883332,0.011375,975
S16H14SEAWBPG2,0.101273416,0.110883332,0.005196833,975
S16H14SEAWBPG2,0.141179662,0.110883332,0.014200833,975
S16H14SEAWBPG2,0.096442615,0.110883332,0.0085565,975
S16H14SEAWBPG2,0.082891554,0.110883332,0.008115833,975
S16H14SEAWBPG2,0.111992286,0.110883332,0.012526667,975
S16H14SEAWBPG2,0.105504748,0.110883332,0.007210667,975
S16H14SEAWBPG2,0.131360162,0.110883332,0.02606625,975
S16H14SEAWBPG2,0.10113068,0.110883332,0.0056625,975
S16H14SEAWBPG2,0.120985274,0.110883332,0.016185833,975
S16H14SEAWBPG2,0.135981262,0.110883332,0.0097175,975
S16H14SEAWBPG2,0.11359567,0.110883332,0.013236667,975
S16H14SEAWBPG2,0.103678869,0.110883332,0.00707,975
S16H14SEAWBPG2,0.101477699,0.110883332,0.0071255,975
S16H14SEAWBPG2,0.131902273,0.110883332,0.011558333,975
S16H14SEAWBPG2,0.117676294,0.110883332,0.013873333,975
S16H14SEAWBPG2,0.108616197,0.110883332,0.006670833,975
S16H14SEAWBPG2,0.110945148,0.110883332,0.01424,975
S16H14SEAWBPG2,0.099350608,0.110883332,0.009054167,975
S16H14SEAWBPG2,0.095539248,0.110883332,0.011955,975
S16H14SEAWBPG2,0.109259409,0.110883332,0.01005,975
S16H14SEAWBPG2,0.100703081,0.110883332,0.007783333,975
S16H14SEAWBPG2,0.116924081,0.110883332,0.014109167,975
S16H14SEAWBPG2,0.082959893,0.110883332,0.0098875,975
S16H14SEAWBPG2,0.109886498,0.110883332,0.012295,975
S16H14SEAWBPG2,0.080633386,0.110883332,0.0061015,975
S16H14SEAWBPG2,0.12497717,0.110883332,0.013404167,975
S16H14SEAWBPG2,0.125179058,0.110883332,0.017689167,975
S16H14SEAWBPG2,0.158471474,0.110883332,0.0212625,975
S16H14SEAWBPG2,0.095928379,0.110883332,0.009998333,975
S16H14SEAWBPG2,0.153063865,0.110883332,0.021156917,975
S16H14SEAWBPG2,0.08519835,0.110883332,0.010198333,975
S16H14SEAWBPG2,0.103616736,0.110883332,0.014404167,975
S16H14SEAWBPG2,0.098567932,0.110883332,0.0168925,975
S16H14SEAWBPG2,0.151555906,0.110883332,0.016341667,975
S16H14SEAWBPG2,0.075390481,0.110883332,0.008559167,975
S16H14SEAWBPG2,0.161466872,0.110883332,0.021514167,975
S16H14SEAWBPG2,0.142591595,0.110883332,0.028374167,975
S16H14SEAWBPG2,0.08908658,0.110883332,0.0121875,975
S16H14SEAWBPG2,0.112409895,0.110883332,0.011993333,975
S16H14SEAWBPG2,0.108491073,0.110883332,0.015890917,975
S16H14SEAWBPG2,0.112321232,0.110883332,0.0150875,975
S16H14SEAWBPG2,0.152336165,0.110883332,0.0137675,975
S16H14SEAWBPG2,0.088789462,0.110883332,0.013296833,975
S16H14SEAWBPG2,0.104976616,0.110883332,0.01744,975
S16H14SEAWBPG2,0.090795211,0.110883332,0.009795833,975
S16H14SEAWBPG2,0.091430148,0.110883332,0.011724167,975
S16H14SEAWBPG2,0.091346721,0.110883332,0.0131475,975
S16H14SEAWBPG2,0.133821359,0.110883332,0.022021667,975
S16H14SEAWBPG2,0.136978026,0.110883332,0.0178475,975
S16H14SEAWBPG2,0.11700535,0.110883332,0.00647525,975
S16H14SEAWBPG2,0.09763727,0.110883332,0.014129167,975
S16H14SEAWBPG2,0.116115056,0.110883332,0.0118125,975
